GeneID,gene,index
7223,TRPC4,9358
7224,TRPC5,9360
7225,TRPC6,9361
7226,TRPM2,9363
7227,TRPS1,9366
7247,TSN,9385
7248,TSC1,9373
7249,TSC2,9374
7251,TSG101,9380
7252,TSHB,9381
7253,TSHR,9382
7257,TSNAX,9387
7262,PHLDA2,6517
7263,TST,9397
7266,DNAJC7,2382
7270,TTF1,9402
7272,TTK,9403
7273,TTN,9406
7275,TUB,9408
7276,TTR,9407
7277,TUBA4A,9413
7280,TUBB2A,9418
7283,TUBG1,9427
7284,TUFM,9434
7286,TUFT1,9435
7289,TULP3,9436
7290,HIRA,3810
7291,TWIST1,9444
7292,TNFSF4,9166
7293,TNFRSF4,9155
7294,TXK,9448
7295,TXN,9452
7296,TXNRD1,9462
7297,TYK2,9464
7298,TYMS,9466
7299,TYR,9467
7301,TYRO3,9468
7305,TYROBP,9469
7306,TYRP1,9470
7307,U2AF1,9472
7311,UBA52,9480
7314,UBB,9488
7316,UBC,9489
7318,UBA7,9482
7319,UBE2A,9491
7320,UBE2B,9492
7321,UBE2D1,9494
7322,UBE2D2,9495
7323,UBE2D3,9496
7324,UBE2E1,9497
7325,UBE2E2,9498
7327,UBE2G2,9501
7329,UBE2I,9502
7332,UBE2L3,9506
7334,UBE2N,9509
7335,UBE2V1,9512
7336,UBE2V2,9513
7341,SUMO1,8730
7343,UBTF,9535
7345,UCHL1,9541
7347,UCHL3,9542
7348,UPK1B,9600
7349,UCN,9546
7350,UCP1,9548
7351,UCP2,9549
7352,UCP3,9550
7353,UFD1,9551
7355,SLC35A2,8215
7356,SCGB1A1,7868
7357,UGCG,9555
7358,UGDH,9556
7360,UGP2,9558
7364,UGT2B7,9570
7366,UGT2B15,9569
7368,UGT8,9571
7369,UMOD,9581
7372,UMPS,9582
7373,COL14A1,1796
7374,UNG,9594
7375,USP4,9649
7376,NR1H2,5976
7378,UPP1,9603
7379,UPK2,9601
7380,UPK3A,9602
7381,UQCRB,9610
7384,UQCRC1,9611
7385,UQCRC2,9612
7386,UQCRFS1,9613
7388,UQCRH,9614
7389,UROD,9619
7390,UROS,9620
7391,USF1,9622
7392,USF2,9623
7398,USP1,9628
7399,USH2A,9626
7401,CLRN1,1713
7402,UTRN,9672
7403,KDM6A,4478
7405,UVRAG,9673
7408,VASP,9690
7409,VAV1,9692
7410,VAV2,9693
7411,VBP1,9696
7412,VCAM1,9697
7414,VCL,9699
7415,VCP,9700
7416,VDAC1,9702
7417,VDAC2,9703
7419,VDAC3,9704
7421,VDR,9705
7423,VEGFB,9706
7424,VEGFC,9707
7425,VGF,9711
7428,VHL,9716
7430,EZR,2865
7431,VIM,9718
7432,VIP,9719
7433,VIPR1,9721
7434,VIPR2,9722
7436,VLDLR,9726
7441,VPREB1,9731
7442,TRPV1,9367
7443,VRK1,9758
7448,VTN,9765
7450,VWF,9768
7454,WAS,9772
7456,WIPF1,9813
7458,EIF4H,2646
7461,CLIP2,1697
7462,LAT2,4704
7465,WEE1,9807
7466,WFS1,9809
7468,NSD2,6015
7469,NELFA,5769
7471,WNT1,9824
7472,WNT2,9828
7473,WNT3,9830
7474,WNT5A,9833
7475,WNT6,9835
7476,WNT7A,9836
7477,WNT7B,9837
7480,WNT10B,9825
7481,WNT11,9826
7482,WNT2B,9829
7486,WRN,9839
7490,WT1,9841
7494,XBP1,9851
7498,XDH,9854
7504,XK,9857
7507,XPA,9858
7508,XPC,9859
7514,XPO1,9860
7515,XRCC1,9867
7516,XRCC2,9868
7517,XRCC3,9869
7518,XRCC4,9870
7520,XRCC5,9871
7525,YES1,9883
7528,YY1,9905
7529,YWHAB,9899
7531,YWHAE,9900
7532,YWHAG,9901
7533,YWHAH,9902
7534,YWHAZ,9904
7535,ZAP70,9908
7536,SF1,8016
7538,ZFP36,9940
7539,ZFP37,9943
7541,ZBTB14,9911
7547,ZIC3,9957
7549,ZNF2,10002
7552,ZNF711,10200
7553,ZNF7,10191
7555,CNBP,1739
7556,ZNF10,9975
7559,ZNF12,9980
7562,ZNF708,10197
7565,ZNF17,9993
7566,ZNF18,9996
7567,ZNF19,10000
7568,ZNF20,10003
7572,ZNF24,10025
7574,ZNF26,10032
7576,ZNF28,10039
7580,ZNF32,10050
7581,ZNF33A,10060
7582,ZNF33B,10061
7586,ZKSCAN1,9960
7587,ZNF37A,10068
7592,ZNF41,10076
7593,MZF1,5597
7596,ZNF45,10096
7620,ZNF69,10186
7621,ZNF70,10192
7625,ZNF74,10208
7627,ZNF75A,10212
7629,ZNF76,10213
7633,ZNF79,10223
7638,ZNF221,10016
7652,ZNF99,10232
7678,ZNF124,9981
7690,ZNF131,9982
7692,ZNF133,9983
7694,ZNF135,9984
7695,ZNF136,9985
7697,ZNF138,9986
7699,ZNF140,9987
7702,ZNF143,9988
7703,PCGF2,6329
7704,ZBTB16,9912
7706,TRIM25,9314
7709,ZBTB17,9913
7711,ZNF155,9989
7712,ZNF157,9990
7727,ZNF174,9994
7728,ZNF175,9995
7738,ZNF184,9997
7739,ZNF185,9998
7743,ZNF189,9999
7745,ZKSCAN8,9965
7748,ZNF195,10001
7750,ZMYM2,9971
7752,ZNF200,10004
7753,ZNF202,10005
7755,ZNF205,10006
7756,ZNF207,10007
7757,ZNF208,10008
7760,ZNF213,10011
7761,ZNF214,10012
7762,ZNF215,10013
7764,ZNF217,10014
7766,ZNF223,10017
7767,ZNF224,10018
7768,ZNF225,10019
7769,ZNF226,10020
7770,ZNF227,10021
7771,ZNF112,9978
7773,ZNF230,10022
7779,SLC30A1,8204
7782,SLC30A4,8206
7783,ZP2,10237
7784,ZP3,10238
7786,MAP3K12,5013
7791,ZYX,10250
7802,DNALI1,2385
7804,LRP8,4874
7805,LAPTM5,4696
7812,CSDE1,1969
7813,EVI5,2828
7818,DAP3,2151
7827,NPHS2,5954
7840,ALMS1,355
7844,RNF103,7548
7846,TUBA1A,9409
7849,PAX8,6306
7850,IL1R2,4147
7852,CXCR4,2086
7855,FZD5,3199
7857,SCG2,7865
7862,BRPF1,981
7867,MAPKAPK3,5045
7869,SEMA3B,7955
7871,SLMAP,8285
7874,USP7,9656
7879,RAB7A,7251
7881,KCNAB1,4397
7884,SLBP,8142
7903,ST8SIA4,8621
7905,REEP5,7419
7915,ALDH5A1,331
7917,BAG6,828
7919,DDX39B,2227
7922,SLC39A7,8234
7923,HSD17B8,3958
7936,NELFE,5772
7941,PLA2G7,6632
7942,TFEB,8976
7957,EPM2A,2748
7965,AIMP2,277
7975,MAFK,4966
7976,FZD3,3197
7978,MTERF1,5460
7979,SEM1,7953
7984,ARHGEF5,584
7988,ZNF212,10010
7991,TUSC3,9438
7994,KAT6A,4380
8000,PSCA,7025
8001,GLRA3,3405
8013,NR4A3,5993
8019,BRD3,968
8021,NUP214,6083
8022,LHX3,4775
8027,STAM,8629
8028,MLLT10,5266
8029,CUBN,2054
8030,CCDC6,1194
8031,NCOA4,5680
8034,SLC25A16,8178
8036,SHOC2,8089
8038,ADAM12,148
8048,CSRP3,1998
8050,PDHX,6389
8061,FOSL1,3122
8065,CUL5,2061
8074,FGF23,3037
8076,MFAP5,5198
8078,USP5,9654
8082,SSPN,8587
8085,KMT2D,4599
8086,AAAS,5
8087,FXR1,3185
8089,YEATS4,9882
8091,HMGA2,3843
8099,CDK2AP1,1406
8100,IFT88,4089
8106,PABPN1,6232
8115,TCL1A,8922
8120,AP3B2,457
8125,ANP32A,425
8128,ST8SIA2,8620
8140,SLC7A5,8261
8148,TAF15,8826
8153,RND2,7546
8161,COIL,1791
8165,AKAP1,287
8174,MADCAM1,4956
8175,SF3A2,8018
8178,ELL,2660
8189,SYMPK,8767
8192,CLPP,1710
8193,DPF1,2424
8195,MKKS,5255
8200,GDF5,3323
8202,NCOA3,5679
8204,NRIP1,6006
8208,CHAF1B,1528
8218,CLTCL1,1718
8220,ESS2,2802
8224,SYN3,8770
8233,ZRSR2,10243
8237,USP11,9630
8239,USP9X,9658
8241,RBM10,7362
8243,SMC1A,8315
8260,NAA10,5601
8266,UBL4A,9522
8277,TKTL1,9066
8289,ARID1A,588
8291,DYSF,2517
8292,COLQ,1829
8295,TRRAP,9372
8301,PICALM,6534
8302,KLRC4,4591
8309,ACOX2,97
8310,ACOX3,98
8312,AXIN1,780
8313,AXIN2,781
8314,BAP1,837
8315,BRAP,962
8317,CDC7,1369
8318,CDC45,1366
8320,EOMES,2721
8321,FZD1,3194
8322,FZD4,3198
8323,FZD6,3200
8324,FZD7,3201
8325,FZD8,3202
8326,FZD9,3203
8328,GFI1B,3341
8372,HYAL3,4014
8379,MAD1L1,4952
8394,PIP5K1A,6586
8395,PIP5K1B,6587
8396,PIP4K2B,6582
8398,PLA2G6,6631
8399,PLA2G10,6621
8404,SPARCL1,8456
8405,SPOP,8495
8408,ULK1,9578
8409,UXT,9675
8411,EEA1,2565
8417,STX7,8706
8419,BFSP2,903
8424,BBOX1,849
8425,LTBP4,4915
8427,ZNF282,10042
8428,STK24,8658
8431,NR0B2,5973
8433,UTF1,9660
8434,RECK,7411
8435,SOAT2,8411
8436,CAVIN2,1165
8437,RASAL1,7332
8438,RAD54L,7278
8439,NSMAF,6021
8440,NCK2,5671
8443,GNPAT,3468
8445,DYRK2,2515
8447,DOC2B,2404
8448,DOC2A,2403
8449,DHX16,2292
8450,CUL4B,2060
8451,CUL4A,2059
8452,CUL3,2058
8453,CUL2,2057
8454,CUL1,2056
8455,ATRN,762
8456,FOXN1,3135
8459,TPST2,9256
8460,TPST1,9255
8463,TEAD2,8939
8464,SUPT3H,8738
8467,SMARCA5,8305
8468,FKBP6,3074
8471,IRS4,4283
8473,OGT,6125
8476,CDC42BPA,1361
8480,RAE1,7281
8481,OFD1,6119
8482,SEMA7A,7965
8483,CILP,1624
8487,GEMIN2,3331
8490,RGS5,7483
8493,PPM1D,6845
8496,PPFIBP1,6828
8497,PPFIA4,6827
8498,RANBP3,7303
8499,PPFIA2,6825
8500,PPFIA1,6824
8502,PKP4,6620
8503,PIK3R3,6570
8504,PEX3,6449
8505,PARG,6279
8506,CNTNAP1,1778
8507,ENC1,2699
8508,NIPSNAP1,5845
8509,NDST2,5702
8514,KCNAB2,4398
8515,ITGA10,4299
8516,ITGA8,4308
8517,IKBKG,4114
8518,ELP1,2677
8519,IFITM1,4054
8520,HAT1,3709
8528,DDO,2210
8529,CYP4F2,2132
8531,YBX3,9880
8533,COPS3,1844
8534,CHST1,1598
8535,CBX4,1179
8536,CAMK1,1093
8539,API5,480
8540,AGPS,249
8541,PPFIA3,6826
8542,APOL1,502
8543,LMO4,4828
8544,PIR,6591
8545,CGGBP1,1523
8546,AP3B1,456
8547,FCN3,3000
8548,BLZF1,931
8549,LGR5,4769
8550,MAPKAPK5,5046
8553,BHLHE40,906
8554,PIAS1,6530
8555,CDC14B,1347
8556,CDC14A,1346
8557,TCAP,8901
8559,PRPF18,6999
8560,DEGS1,2255
8563,THOC5,9017
8564,KMO,4595
8566,PDXK,6414
8567,MADD,4957
8568,RRP1,7741
8569,MKNK1,5257
8570,KHSRP,4489
8573,CASK,1143
8574,AKR7A2,308
8575,PRKRA,6975
8581,LY6D,4925
8600,TNFSF11,9159
8601,RGS20,7479
8602,NOP14,5919
8604,SLC25A12,8175
8607,RUVBL1,7780
8609,KLF7,4562
8611,PLPP1,6681
8612,PLPP2,6682
8613,PLPP3,6683
8614,STC2,8649
8615,USO1,9627
8618,CADPS,1078
8620,NPFF,5947
8621,CDK13,1402
8624,PSMG1,7082
8625,RFXANK,7461
8626,TP63,9233
8630,HSD17B6,3956
8631,SKAP1,8131
8632,DNAH17,2351
8633,UNC5C,9592
8634,RTCA,7757
8636,SSNA1,8586
8637,EIF4EBP3,2641
8638,OASL,6107
8639,AOC3,439
8643,PTCH2,7095
8644,AKR1C3,305
8645,KCNK5,4438
8646,CHRD,1578
8648,NCOA1,5677
8649,LAMTOR3,4693
8650,NUMB,6073
8651,SOCS1,8412
8655,DYNLL1,2507
8658,TNKS,9173
8659,ALDH4A1,330
8660,IRS2,4282
8661,EIF3A,2620
8662,EIF3B,2621
8663,EIF3C,2622
8664,EIF3D,2623
8665,EIF3F,2625
8666,EIF3G,2626
8667,EIF3H,2627
8668,EIF3I,2628
8669,EIF3J,2629
8671,SLC4A4,8244
8672,EIF4G3,2645
8673,VAMP8,9683
8674,VAMP4,9680
8675,STX16,8695
8676,STX11,8693
8677,STX10,8692
8678,BECN1,895
8682,PEA15,6420
8683,SRSF9,8575
8685,MARCO,5052
8687,KRT38,4643
8688,KRT37,4642
8692,HYAL2,4013
8693,GALNT4,3261
8694,DGAT1,2273
8697,CDC23,1350
8698,S1PR4,7811
8701,DNAH11,2348
8702,B4GALT4,811
8703,B4GALT3,810
8704,B4GALT2,809
8705,B3GALT4,792
8706,B3GALNT1,788
8707,B3GALT2,791
8708,B3GALT1,790
8714,ABCC3,28
8717,TRADD,9261
8718,TNFRSF25,9154
8720,MBTPS1,5089
8721,EDF1,2558
8722,CTSF,2040
8723,SNX4,8404
8724,SNX3,8403
8725,URI1,9618
8726,EED,2566
8728,ADAM19,151
8729,GBF1,3293
8731,RNMT,7592
8732,RNGTT,7590
8733,GPAA1,3504
8735,MYH13,5543
8736,MYOM1,5585
8737,RIPK1,7528
8738,CRADD,1916
8739,HRK,3938
8740,TNFSF14,9163
8741,TNFSF13,9161
8742,TNFSF12,9160
8743,TNFSF10,9158
8744,TNFSF9,9168
8747,ADAM21,153
8751,ADAM15,149
8754,ADAM9,158
8760,CDS2,1429
8761,PABPC4,6230
8764,TNFRSF14,9148
8766,RAB11A,7198
8767,RIPK2,7529
8771,TNFRSF6B,9156
8772,FADD,2892
8773,SNAP23,8352
8774,NAPG,5641
8775,NAPA,5638
8776,MTMR1,5476
8777,MPDZ,5322
8784,TNFRSF18,9150
8785,MATN4,5068
8786,RGS11,7470
8787,RGS9,7488
8788,DLK1,2325
8789,FBP2,2953
8792,TNFRSF11A,9143
8793,TNFRSF10D,9142
8794,TNFRSF10C,9141
8795,TNFRSF10B,9140
8797,TNFRSF10A,9139
8798,DYRK4,2516
8799,PEX11B,6441
8800,PEX11A,6440
8801,SUCLG2,8717
8802,SUCLG1,8716
8804,CREG1,1932
8805,TRIM24,9313
8807,IL18RAP,4142
8808,IL1RL2,4152
8809,IL18R1,4141
8811,GALR2,3265
8813,DPM1,2429
8815,BANF1,834
8816,DCAF5,2175
8817,FGF18,3032
8818,DPM2,2430
8819,SAP30,7827
8820,HESX1,3779
8822,FGF17,3031
8825,LIN7A,4803
8826,IQGAP1,4260
8828,NRP2,6011
8829,NRP1,6010
8831,SYNGAP1,8776
8833,GMPS,3428
8834,TMEM11,9102
8835,SOCS2,8413
8836,GGH,3354
8837,CFLAR,1519
8841,HDAC3,3746
8842,PROM1,6994
8844,KSR1,4667
8846,ALKBH1,348
8850,KAT2B,4378
8851,CDK5R1,1409
8852,AKAP4,293
8853,ASAP2,628
8854,ALDH1A2,321
8856,NR1I2,5979
8858,PROZ,6998
8861,LDB1,4736
8863,PER3,6435
8864,PER2,6434
8867,SYNJ1,8779
8869,ST3GAL5,8610
8870,IER3,4045
8871,SYNJ2,8780
8874,ARHGEF7,586
8875,VNN2,9730
8877,SPHK1,8472
8878,SQSTM1,8531
8879,SGPL1,8055
8880,FUBP1,3171
8881,CDC16,1348
8882,ZPR1,10240
8883,NAE1,5622
8884,SLC5A6,8251
8886,DDX18,2216
8887,TAX1BP1,8867
8888,MCM3AP,5111
8890,EIF2B4,2615
8891,EIF2B3,2614
8892,EIF2B2,2613
8894,EIF2S2,2618
8895,CPNE3,1901
8896,BUD31,1010
8897,MTMR3,5480
8898,MTMR2,5479
8900,CCNA1,1230
8905,AP1S2,449
8906,AP1G2,445
8907,AP1M1,446
8908,GYG2,3677
8910,SGCE,8045
8911,CACNA1I,1058
8912,CACNA1H,1057
8913,CACNA1G,1056
8914,TIMELESS,9036
8916,HERC3,3771
8924,HERC2,3770
8925,HERC1,3769
8926,SNURF,8392
8927,BSN,987
8928,FOXH1,3130
8930,MBD4,5077
8932,MBD2,5074
8934,RAB29,7219
8935,SKAP2,8132
8936,WASF1,9773
8939,FUBP3,3172
8940,TOP3B,9216
8941,CDK5R2,1410
8942,KYNU,4670
8945,BTRC,1005
8972,MGAM,5209
8974,P4HA2,6223
8976,WASL,9782
8985,PLOD3,6677
8986,RPS6KA4,7719
8987,STBD1,8648
8988,HSPB3,3980
8989,TRPA1,9355
8992,ATP6V0E1,738
8993,PGLYRP1,6483
8994,LIMD1,4792
8995,TNFSF18,9165
8996,NOL3,5908
8997,KALRN,4371
9001,HAP1,3704
9002,F2RL3,2876
9013,TAF1C,8829
9014,TAF1B,8828
9015,TAF1A,8827
9016,SLC25A14,8177
9020,MAP3K14,5015
9021,SOCS3,8414
9022,CLIC3,1691
9023,CH25H,1526
9025,RNF8,7589
9026,HIP1R,3805
9027,NAT8,5648
9031,BAZ1B,845
9033,PKD2L1,6607
9034,CCRL2,1261
9039,UBA3,9478
9040,UBE2M,9508
9043,SPAG9,8454
9044,BTAF1,990
9045,RPL14,7634
9046,DOK2,2414
9047,SH2D2A,8065
9049,AIP,278
9050,PSTPIP2,7089
9051,PSTPIP1,7088
9054,NFS1,5815
9055,PRC1,6914
9056,SLC7A7,8263
9057,SLC7A6,8262
9060,PAPSS2,6270
9061,PAPSS1,6269
9063,PIAS2,6531
9066,SYT7,8797
9070,ASH2L,642
9071,CLDN10,1655
9073,CLDN8,1671
9074,CLDN6,1669
9075,CLDN2,1663
9076,CLDN1,1654
9079,LDB2,4737
9080,CLDN9,1672
9088,PKMYT1,6611
9091,PIGQ,6550
9092,SART1,7836
9093,DNAJA3,2362
9094,UNC119,9583
9095,TBX19,8892
9096,TBX18,8891
9097,USP14,9631
9098,USP6,9655
9099,USP2,9638
9100,USP10,9629
9101,USP8,9657
9107,MTMR6,5482
9108,MTMR7,5483
9110,MTMR4,5481
9111,NMI,5884
9112,MTA1,5453
9113,LATS1,4705
9114,ATP6V0D1,736
9117,SEC22C,7925
9118,INA,4197
9119,KRT75,4656
9122,SLC16A4,8157
9123,SLC16A3,8156
9124,PDLIM1,6398
9125,CNOT9,1766
9126,SMC3,8318
9127,P2RX6,6210
9128,PRPF4,7006
9129,PRPF3,7001
9131,AIFM1,273
9132,KCNQ4,4450
9133,CCNB2,1233
9134,CCNE2,1241
9135,RABEP1,7255
9136,RRP9,7747
9138,ARHGEF1,569
9139,CBFA2T2,1166
9140,ATG12,671
9141,PDCD5,6359
9144,SYNGR2,8778
9145,SYNGR1,8777
9146,HGS,3791
9147,NEMF,5775
9148,NEURL1,5785
9149,DYRK1B,2514
9150,CTDP1,2016
9156,EXO1,2832
9158,FIBP,3060
9166,EBAG9,2533
9167,COX7A2L,1884
9169,SCAF11,7849
9170,LPAR2,4846
9172,MYOM2,5586
9173,IL1RL1,4151
9175,MAP3K13,5014
9177,HTR3B,3999
9179,AP4M1,464
9180,OSMR,6185
9181,ARHGEF2,578
9183,ZW10,10247
9184,BUB3,1008
9185,REPS2,7433
9188,DDX21,2220
9189,ZBED1,9909
9194,SLC16A7,8158
9196,KCNAB3,4399
9200,HACD1,3689
9203,ZMYM3,9972
9208,LRRFIP1,4885
9210,BMP15,936
9211,LGI1,4765
9212,AURKB,774
9213,XPR1,9866
9215,LARGE1,4697
9217,VAPB,9687
9218,VAPA,9686
9219,MTA2,5454
9221,NOLC1,5913
9223,MAGI1,4971
9227,LRAT,4859
9228,DLGAP2,2321
9230,RAB11B,7199
9232,PTTG1,7164
9235,IL32,4170
9241,NOG,5904
9244,CRLF1,1944
9245,GCNT3,3317
9246,UBE2L6,9507
9248,GPR50,3544
9249,DHRS3,2286
9252,RPS6KA5,7720
9253,NUMBL,6074
9254,CACNA2D2,1061
9255,AIMP1,276
9256,TSPOAP1,9394
9260,PDLIM7,6402
9261,MAPKAPK2,5044
9265,CYTH3,2140
9266,CYTH2,2139
9270,ITGB1BP1,4317
9271,PIWIL1,6599
9276,COPB2,1838
9278,ZBTB22,9915
9282,MED14,5145
9290,GPR55,3545
9295,SRSF11,8566
9296,ATP6V1F,748
9306,SOCS6,8415
9308,CD83,1337
9310,ZNF235,10024
9311,ASIC3,645
9312,KCNB2,4401
9313,MMP20,5292
9314,KLF4,4559
9318,COPS2,1843
9319,TRIP13,9344
9321,TRIP11,9343
9322,TRIP10,9342
9324,HMGN3,3853
9325,TRIP4,9345
9328,GTF3C5,3656
9329,GTF3C4,3655
9330,GTF3C3,3654
9331,B4GALT6,813
9332,CD163,1277
9333,TGM5,9000
9334,B4GALT5,812
9337,CNOT8,1765
9338,TCEAL1,8905
9340,GLP2R,3402
9341,VAMP3,9679
9342,SNAP29,8354
9343,EFTUD2,2587
9344,TAOK2,8852
9349,RPL23,7642
9350,CER1,1493
9352,TXNL1,9459
9353,SLIT2,8280
9354,UBE4A,9518
9355,LHX2,4774
9360,PPIG,6834
9361,LONP1,4837
9363,RAB33A,7225
9365,KL,4550
9367,RAB9A,7254
9369,NRXN3,6013
9370,ADIPOQ,203
9371,KIF3B,4523
9372,ZFYVE9,9953
9374,PPT2,6910
9376,SLC22A8,8173
9377,COX5A,1877
9378,NRXN1,6012
9380,GRHPR,3567
9382,COG1,1783
9388,LIPG,4810
9391,CIAO1,1616
9392,TGFBRAP1,8994
9394,HS6ST1,3945
9397,NMT2,5890
9398,CD101,1272
9400,RECQL5,7414
9401,RECQL4,7413
9402,GRAP2,3560
9404,LPXN,4858
9406,ZRANB2,10242
9409,PEX16,6445
9410,SNRNP40,8371
9411,ARHGAP29,553
9412,MED21,5152
9414,TJP2,9060
9415,FADS2,2894
9416,DDX23,2221
9420,CYP7B1,2136
9421,HAND1,3700
9422,ZNF264,10034
9423,NTN1,6039
9425,CDYL,1435
9429,ABCG2,38
9436,NCR2,5687
9437,NCR1,5686
9439,MED23,5154
9440,MED17,5148
9441,MED26,5157
9442,MED27,5158
9443,MED7,5165
9444,QKI,7189
9446,GSTO1,3629
9447,AIM2,275
9448,MAP4K4,5024
9450,LY86,4929
9451,EIF2AK3,2610
9453,GGPS1,3355
9454,HOMER3,3888
9455,HOMER2,3887
9456,HOMER1,3886
9457,FHL5,3058
9459,ARHGEF6,585
9462,RASAL2,7333
9463,PICK1,6535
9464,HAND2,3701
9465,AKAP7,295
9466,IL27RA,4166
9467,SH3BP5,8069
9468,PCYT1B,6351
9469,CHST3,1605
9470,EIF4E2,2638
9474,ATG5,681
9475,ROCK2,7601
9476,NAPSA,5643
9477,MED20,5151
9479,MAPK8IP1,5039
9480,ONECUT2,6135
9481,SLC25A27,8185
9482,STX8,8707
9486,CHST10,1599
9487,PIGL,6545
9488,PIGB,6539
9489,PGS1,6492
9491,PSMF1,7081
9493,KIF23,4515
9495,AKAP5,294
9496,TBX4,8898
9497,SLC4A7,8245
9499,MYOT,5587
9500,MAGED1,4969
9501,RPH3AL,7626
9507,ADAMTS4,164
9509,ADAMTS2,163
9510,ADAMTS1,159
9512,PMPCB,6712
9513,FXR2,3186
9514,GAL3ST1,3242
9515,STXBP5L,8713
9517,SPTLC2,8525
9519,TBPL1,8888
9521,EEF1E1,2571
9522,SCAMP1,7852
9524,TECR,8944
9525,VPS4B,9753
9526,MPDU1,5321
9527,GOSR1,3493
9529,BAG5,827
9530,BAG4,826
9531,BAG3,825
9534,ZNF254,10029
9536,PTGES,7108
9541,CIR1,1626
9542,NRG2,6003
9545,RAB3D,7235
9547,CXCL14,2075
9550,ATP6V1G1,749
9551,ATP5MF,723
9552,SPAG7,8453
9553,MRPL33,5370
9554,SEC22B,7924
9557,CHD1L,1538
9559,VPS26A,9736
9560,CCL4L2,1224
9562,MINPP1,5250
9564,BCAR1,859
9567,GTPBP1,3658
9568,GABBR2,3216
9570,GOSR2,3494
9572,NR1D1,5974
9575,CLOCK,1708
9576,SPAG6,8452
9577,BABAM2,820
9578,CDC42BPB,1362
9580,SOX13,8432
9581,PREPL,6936
9583,ENTPD4,2715
9584,RBM39,7376
9585,KIF20B,4511
9586,CREB5,1929
9587,MAD2L1BP,4954
9588,PRDX6,6929
9589,WTAP,9842
9590,AKAP12,289
9600,PITPNM1,6594
9601,PDIA4,6392
9604,RNF14,7560
9607,CARTPT,1141
9609,RAB36,7229
9610,RIN1,7523
9611,NCOR1,5684
9612,NCOR2,5685
9615,GDA,3319
9616,RNF7,7588
9617,MTRF1,5492
9619,ABCG1,37
9620,CELSR1,1450
9622,KLK4,4582
9627,SNCAIP,8364
9628,RGS6,7484
9630,GNA14,3432
9631,NUP155,6078
9632,SEC24C,7931
9635,CLCA2,1649
9638,FEZ1,3016
9639,ARHGEF10,570
9640,ZNF592,10144
9641,IKBKE,4113
9644,SH3PXD2A,8076
9646,CTR9,2031
9648,GCC2,3304
9653,HS2ST1,3940
9656,MDC1,5124
9657,IQCB1,4258
9658,ZNF516,10117
9659,PDE4DIP,6374
9662,CEP135,1473
9663,LPIN2,4856
9666,DZIP3,2519
9667,SAFB2,7817
9668,ZNF432,10086
9669,EIF5B,2651
9670,IPO13,4250
9672,SDC3,7902
9677,PPIP5K1,6840
9682,KDM4A,4473
9685,CLINT1,1695
9686,VGLL4,9715
9688,NUP93,6093
9689,BZW1,1012
9690,UBE3C,9516
9693,RAPGEF2,7316
9694,EMC2,2685
9695,EDEM1,2556
9698,PUM1,7167
9699,RIMS2,7522
9700,ESPL1,2794
9701,PPP6R2,6906
9702,CEP57,1485
9706,ULK2,9579
9709,HERPUD1,3775
9711,RUBCN,7771
9716,AQR,519
9719,ADAMTSL2,168
9724,UTP14C,9663
9725,TMEM63A,9119
9727,RAB11FIP3,7202
9730,DCAF1,2167
9732,DOCK4,2408
9733,SART3,7837
9734,HDAC9,3752
9735,KNTC1,4604
9738,CCP110,1251
9739,SETD1A,8005
9743,ARHGAP32,556
9748,SLK,8284
9752,PCDHA9,6326
9754,STARD8,8638
9757,KMT2B,4597
9759,HDAC4,3747
9761,MLEC,5262
9762,LZTS3,4947
9764,KIAA0513,4492
9765,ZFYVE16,9949
9767,JADE3,4348
9768,PCLAF,6335
9770,RASSF2,7346
9771,RAPGEF5,7319
9774,BCLAF1,883
9776,ATG13,672
9777,TM9SF4,9089
9781,RNF144A,7561
9782,MATR3,5069
9784,SNX17,8397
9785,DHX38,2297
9787,DLGAP5,2324
9788,MTSS1,5495
9789,SPCS2,8464
9790,BMS1,945
9791,PTDSS1,7097
9793,CKAP5,1638
9794,MAML1,4982
9798,IST1,4294
9801,MRPL19,5358
9804,TOMM20,9201
9807,IP6K1,4244
9810,RNF40,7583
9811,CTIF,2021
9814,SFI1,8026
9815,GIT2,3380
9816,URB2,9617
9817,KEAP1,4482
9818,NUP58,6088
9821,RB1CC1,7350
9824,ARHGAP11A,543
9825,SPATA2,8459
9826,ARHGEF11,572
9828,ARHGEF17,576
9829,DNAJC6,2381
9830,TRIM14,9307
9833,MELK,5177
9837,GINS1,3371
9839,ZEB2,9932
9842,PLEKHM1,6662
9844,ELMO1,2663
9846,GAB2,3211
9852,EPM2AIP1,2749
9853,RUSC2,7779
9855,FARP2,2930
9856,KIAA0319,4490
9857,CEP350,1482
9859,CEP170,1477
9861,PSMD6,7073
9862,MED24,5155
9863,MAGI2,4972
9865,TRIL,9303
9867,PJA2,6603
9868,TOMM70,9210
9869,SETDB1,8010
9870,AREL1,525
9871,SEC24D,7932
9874,TLK1,9073
9875,URB1,9616
9878,TOX4,9225
9879,DDX46,2232
9882,TBC1D4,8876
9883,POM121,6788
9886,RHOBTB1,7500
9887,SMG7,8327
9891,NUAK1,6048
9892,SNAP91,8356
9894,TELO2,8947
9896,FIG4,3061
9897,WASHC5,9781
9898,UBAP2L,9486
9899,SV2B,8751
9900,SV2A,8750
9901,SRGAP3,8544
9902,MRC2,5340
9903,KLHL21,4569
